구분,고급휘발유,보통휘발유,자동차용경유,실내등유
2009년02월09일,1678.69,1474.88,1329.49,936.99
2009년02월10일,1683.94,1478.35,1328.94,938.67
2009년02월11일,1683.93,1480.25,1327.82,936.03
2009년02월12일,1686.96,1483.55,1324.67,933.43
2009년02월13일,1689.38,1487.52,1323.08,931.86
2009년02월14일,1690.39,1490.85,1321.72,933.73
2009년02월15일,1691.95,1492.51,1321.09,932.67
2009년02월16일,1693.91,1494.08,1319.87,934.20
2009년02월17일,1693.81,1496.42,1318.71,933.79
2009년02월18일,1697.34,1498.85,1317.64,933.83
2009년02월19일,1710.54,1505.63,1316.11,931.39
2009년02월20일,1716.39,1510.62,1314.36,930.28
2009년02월21일,1717.96,1514.56,1313.48,929.34
2009년02월22일,1719.26,1516.61,1312.91,927.57
2009년02월23일,1721.36,1518.37,1311.56,927.07
2009년02월24일,1721.38,1520.16,1310.26,926.53
2009년02월25일,1718.60,1520.86,1308.94,925.31
2009년02월26일,1718.84,1520.83,1306.75,922.78
2009년02월27일,1718.16,1521.35,1305.73,922.23
2009년02월28일,1718.40,1522.37,1305.34,921.92
2009년03월01일,1719.01,1523.22,1304.45,924.57
2009년03월02일,1721.05,1523.70,1303.36,928.75
2009년03월03일,1718.91,1524.33,1302.27,931.35
2009년03월04일,1719.01,1524.90,1301.93,930.05
2009년03월05일,1729.00,1528.03,1305.12,935.71
2009년03월06일,1729.76,1530.42,1306.92,938.69
2009년03월07일,1730.38,1531.83,1307.86,939.95
2009년03월08일,1731.38,1532.74,1308.16,937.52
2009년03월09일,1733.97,1533.16,1307.68,938.97
2009년03월10일,1736.07,1533.73,1307.53,940.09
2009년03월11일,1734.33,1534.24,1307.70,939.79
2009년03월12일,1735.62,1534.31,1307.14,937.24
2009년03월13일,1734.03,1535.41,1307.71,940.94
2009년03월14일,1732.33,1535.66,1307.57,939.32
2009년03월15일,1735.53,1536.00,1307.70,935.25
2009년03월16일,1734.26,1535.88,1306.74,938.19
2009년03월17일,1734.19,1536.08,1306.57,935.21
2009년03월18일,1733.94,1535.66,1305.93,934.04
2009년03월19일,1725.60,1531.65,1303.46,928.88
2009년03월20일,1722.90,1530.09,1300.93,927.74
2009년03월21일,1721.56,1528.54,1299.16,924.45
2009년03월22일,1719.58,1526.09,1297.29,923.52
2009년03월23일,1722.67,1527.49,1297.46,929.03
2009년03월24일,1721.74,1527.28,1297.01,933.72
2009년03월25일,1722.72,1527.80,1297.26,935.00
2009년03월26일,1740.74,1534.44,1302.68,934.00
2009년03월27일,1743.70,1537.20,1307.67,936.75
2009년03월28일,1744.71,1539.94,1310.76,934.39
2009년03월29일,1746.74,1541.07,1312.45,934.74
2009년03월30일,1747.99,1542.09,1313.24,933.49
2009년03월31일,1747.45,1543.45,1315.05,935.42
2009년04월01일,1747.69,1545.65,1319.65,936.67
2009년04월02일,1750.72,1547.56,1324.41,936.55
2009년04월03일,1748.39,1550.27,1329.84,938.62
2009년04월04일,1749.13,1552.05,1332.83,936.64
2009년04월05일,1749.12,1552.63,1334.02,933.85
2009년04월06일,1749.16,1553.30,1334.62,934.43
2009년04월07일,1751.09,1553.78,1335.67,932.30
2009년04월08일,1751.00,1553.70,1335.72,931.64
2009년04월09일,1749.09,1552.89,1333.78,928.48
2009년04월10일,1748.51,1553.33,1334.32,927.20
2009년04월11일,1746.95,1553.30,1334.51,926.26
2009년04월12일,1746.30,1553.49,1334.80,928.10
2009년04월13일,1749.80,1553.28,1334.39,925.29
2009년04월14일,1747.26,1553.39,1334.52,925.95
2009년04월15일,1748.85,1553.66,1334.64,930.87
2009년04월16일,1753.10,1553.86,1333.87,930.07
2009년04월17일,1751.09,1554.57,1334.40,928.78
2009년04월18일,1752.08,1554.68,1334.40,928.30
2009년04월19일,1752.97,1554.86,1335.80,926.38
2009년04월20일,1757.89,1554.70,1333.97,927.92
2009년04월21일,1761.01,1555.37,1334.08,934.54
2009년04월22일,1754.56,1554.56,1333.64,929.56
2009년04월23일,1755.40,1553.92,1332.74,926.99
2009년04월24일,1754.94,1554.00,1332.75,928.79
2009년04월25일,1753.98,1553.95,1332.63,931.30
2009년04월26일,1755.66,1553.99,1332.70,929.03
2009년04월27일,1751.08,1549.97,1329.34,927.21
2009년04월28일,1754.66,1552.93,1331.23,926.12
2009년04월29일,1756.26,1552.14,1330.22,925.61
2009년04월30일,1761.06,1550.98,1328.87,921.87
2009년05월01일,1754.08,1548.07,1326.17,920.80
2009년05월02일,1749.73,1546.84,1325.16,922.08
2009년05월03일,1750.37,1546.25,1324.69,918.91
2009년05월04일,1749.52,1544.86,1323.07,920.46
2009년05월05일,1742.09,1542.33,1321.01,918.13
2009년05월06일,1740.84,1540.34,1318.90,918.69
2009년05월07일,1737.36,1537.80,1316.76,916.12
2009년05월08일,1737.44,1536.76,1315.77,915.82
2009년05월09일,1734.13,1536.45,1315.54,915.01
2009년05월10일,1737.38,1536.34,1315.61,914.86
2009년05월11일,1737.44,1536.19,1315.39,914.96
2009년05월12일,1748.19,1538.32,1317.69,917.01
2009년05월13일,1748.24,1539.61,1318.93,916.87
2009년05월14일,1748.93,1539.90,1319.15,914.63
2009년05월15일,1750.84,1541.05,1320.57,915.86
2009년05월16일,1749.12,1541.76,1321.47,917.30
2009년05월17일,1751.66,1541.86,1321.75,916.61
2009년05월18일,1750.16,1541.81,1321.56,916.11
2009년05월19일,1751.85,1542.64,1321.97,917.48
2009년05월20일,1751.61,1543.16,1322.38,915.44
2009년05월21일,1754.32,1543.55,1322.79,916.44
2009년05월22일,1749.39,1543.99,1323.33,917.63
2009년05월23일,1747.80,1545.06,1324.32,918.74
2009년05월24일,1747.93,1545.45,1324.65,914.42
2009년05월25일,1751.29,1545.90,1324.81,915.72
2009년05월26일,1759.45,1548.11,1325.66,917.12
2009년05월27일,1761.76,1549.86,1326.22,917.49
2009년05월28일,1758.60,1550.47,1325.96,915.53
2009년05월29일,1761.33,1551.62,1326.97,918.47
2009년05월30일,1759.37,1552.27,1327.10,914.42
2009년05월31일,1758.77,1552.86,1327.55,916.35
2009년06월01일,1763.59,1553.62,1327.75,917.29
2009년06월02일,1769.58,1558.72,1332.57,917.73
2009년06월03일,1774.79,1560.24,1333.58,918.87
2009년06월04일,1775.55,1563.76,1337.03,922.04
2009년06월05일,1775.89,1568.18,1341.98,922.83
2009년06월06일,1778.15,1572.63,1346.69,926.85
2009년06월07일,1780.58,1575.17,1348.93,927.58
2009년06월08일,1781.94,1578.53,1352.36,927.65
2009년06월09일,1807.19,1589.69,1367.88,936.67
2009년06월10일,1826.11,1600.51,1381.55,946.65
2009년06월11일,1816.75,1607.76,1390.05,949.21
2009년06월12일,1818.37,1615.95,1399.87,954.76
2009년06월13일,1816.35,1622.22,1407.46,957.15
2009년06월14일,1819.95,1623.51,1409.31,958.04
2009년06월15일,1822.82,1626.10,1411.54,959.41
2009년06월16일,1829.62,1631.03,1418.06,970.38
2009년06월17일,1833.63,1634.87,1422.64,972.79
2009년06월18일,1832.75,1637.37,1425.47,971.13
2009년06월19일,1832.85,1640.46,1428.95,978.27
2009년06월20일,1835.12,1642.54,1431.29,977.61
2009년06월21일,1834.61,1643.51,1432.38,979.17
2009년06월22일,1838.97,1644.75,1433.43,977.93
2009년06월23일,1842.75,1647.79,1436.94,984.20
2009년06월24일,1844.87,1650.13,1439.44,989.26
2009년06월25일,1847.33,1651.36,1441.03,987.12
2009년06월26일,1845.15,1652.36,1442.42,989.74
2009년06월27일,1846.29,1653.78,1444.13,988.85
2009년06월28일,1847.78,1654.33,1444.93,994.19
2009년06월29일,1849.39,1654.58,1445.04,986.84
2009년06월30일,1845.69,1654.35,1445.09,992.58
2009년07월01일,1846.20,1654.27,1445.37,991.06
2009년07월02일,1845.34,1653.59,1444.49,991.46
2009년07월03일,1844.35,1654.12,1445.27,994.62
2009년07월04일,1842.44,1653.97,1445.27,996.59
2009년07월05일,1844.49,1654.06,1445.22,992.16
2009년07월06일,1846.05,1653.75,1444.78,994.88
2009년07월07일,1848.71,1654.36,1444.33,998.20
2009년07월08일,1844.83,1653.71,1443.13,995.27
2009년07월09일,1844.99,1653.15,1442.19,990.82
2009년07월10일,1845.04,1652.38,1441.44,997.75
2009년07월11일,1844.48,1651.51,1440.61,997.99
2009년07월12일,1845.69,1651.55,1440.46,992.40
2009년07월13일,1844.73,1649.83,1438.70,991.84
2009년07월14일,1837.59,1645.11,1433.93,992.15
2009년07월15일,1828.47,1640.67,1429.54,991.62
2009년07월16일,1825.37,1637.30,1424.53,984.76
2009년07월17일,1822.17,1632.41,1421.44,984.85
2009년07월18일,1818.81,1629.54,1418.74,984.15
2009년07월19일,1820.65,1628.02,1417.40,985.57
2009년07월20일,1820.28,1624.86,1414.19,980.93
2009년07월21일,1817.96,1622.24,1411.32,981.89
2009년07월22일,1815.77,1620.45,1409.41,982.17
2009년07월23일,1816.74,1618.83,1407.56,978.07
2009년07월24일,1815.53,1618.44,1407.37,979.35
2009년07월25일,1816.12,1617.87,1406.84,980.57
2009년07월26일,1817.10,1617.65,1406.66,976.15
2009년07월27일,1816.18,1617.04,1405.84,979.51
2009년07월28일,1834.60,1621.19,1409.70,983.61
2009년07월29일,1832.98,1622.29,1410.45,981.82
2009년07월30일,1833.49,1623.05,1411.18,979.02
2009년07월31일,1834.88,1625.08,1412.91,981.17
2009년08월01일,1832.81,1626.58,1414.24,983.12
2009년08월02일,1833.36,1627.48,1414.88,982.28
2009년08월03일,1836.15,1628.57,1415.50,979.35
2009년08월04일,1845.40,1632.88,1418.90,983.93
2009년08월05일,1845.26,1637.53,1422.88,989.39
2009년08월06일,1845.78,1639.28,1423.56,987.06
2009년08월07일,1847.76,1642.74,1426.33,988.03
2009년08월08일,1846.69,1646.46,1429.31,987.90
2009년08월09일,1847.97,1648.86,1431.33,988.60
2009년08월10일,1852.14,1651.95,1433.60,989.34
2009년08월11일,1869.87,1661.05,1439.69,991.09
2009년08월12일,1875.96,1666.74,1444.13,994.17
2009년08월13일,1876.28,1670.71,1446.89,997.95
2009년08월14일,1880.63,1675.51,1451.12,997.97
2009년08월15일,1879.54,1677.97,1453.19,998.55
2009년08월16일,1881.46,1679.38,1454.10,998.88
2009년08월17일,1882.67,1680.58,1454.83,998.80
2009년08월18일,1888.39,1683.99,1457.63,1003.86
2009년08월19일,1887.50,1685.41,1458.63,1003.51
2009년08월20일,1888.67,1686.42,1459.34,998.67
2009년08월21일,1887.97,1688.65,1461.46,1006.89
2009년08월22일,1886.66,1690.45,1462.96,1004.57
2009년08월23일,1890.63,1691.50,1463.73,1002.50
2009년08월24일,1890.96,1691.93,1464.04,1004.36
2009년08월25일,1888.35,1692.33,1464.99,1006.39
2009년08월26일,1889.60,1692.82,1465.58,1008.90
2009년08월27일,1885.16,1692.69,1465.41,1004.47
2009년08월28일,1887.07,1693.61,1466.71,1007.97
2009년08월29일,1888.68,1694.00,1467.06,1009.03
2009년08월30일,1888.58,1694.29,1467.28,1005.96
2009년08월31일,1888.21,1694.28,1466.97,1006.82
2009년09월01일,1896.05,1696.60,1468.73,1010.57
2009년09월02일,1897.56,1697.21,1469.28,1009.63
2009년09월03일,1896.28,1696.85,1468.76,1008.63
2009년09월04일,1894.79,1697.20,1469.13,1010.51
2009년09월05일,1896.11,1696.92,1468.90,1010.34
2009년09월06일,1893.35,1697.07,1468.87,1010.30
2009년09월07일,1895.79,1696.23,1468.00,1009.64
2009년09월08일,1891.05,1694.65,1466.42,1011.62
2009년09월09일,1888.23,1692.99,1464.87,1010.04
2009년09월10일,1887.05,1691.43,1463.11,1007.38
2009년09월11일,1884.49,1690.34,1462.30,1007.16
2009년09월12일,1882.27,1689.29,1461.27,1007.06
2009년09월13일,1880.69,1688.88,1460.69,1005.87
2009년09월14일,1883.61,1687.13,1458.64,1005.31
2009년09월15일,1879.83,1684.28,1455.99,1004.71
2009년09월16일,1874.94,1681.48,1453.43,1002.15
2009년09월17일,1871.81,1679.19,1450.87,1000.50
2009년09월18일,1871.12,1677.58,1449.48,1004.11
2009년09월19일,1869.74,1676.33,1448.03,1002.08
2009년09월20일,1871.01,1675.73,1447.51,1001.07
2009년09월21일,1869.57,1674.26,1445.69,998.06
2009년09월22일,1868.54,1672.12,1443.37,998.01
2009년09월23일,1863.51,1670.11,1441.28,999.99
2009년09월24일,1864.38,1668.02,1438.81,996.72
2009년09월25일,1861.98,1666.30,1437.25,996.82
2009년09월26일,1861.31,1664.53,1435.50,997.38
2009년09월27일,1862.73,1663.63,1434.45,995.48
2009년09월28일,1860.72,1661.07,1432.02,992.91
2009년09월29일,1850.06,1655.42,1427.63,991.81
2009년09월30일,1842.18,1651.04,1423.95,991.50
2009년10월01일,1839.54,1646.60,1419.75,985.99
2009년10월02일,1839.22,1645.29,1418.97,984.32
2009년10월03일,1837.77,1644.53,1418.22,985.77
2009년10월04일,1837.36,1643.73,1417.69,983.12
2009년10월05일,1839.94,1640.94,1415.10,982.22
2009년10월06일,1829.31,1635.99,1411.16,986.22
2009년10월07일,1823.16,1631.78,1407.67,980.57
2009년10월08일,1819.15,1628.19,1404.54,978.35
2009년10월09일,1817.37,1624.77,1402.07,977.67
2009년10월10일,1815.87,1622.37,1400.18,974.39
2009년10월11일,1815.79,1620.97,1399.12,974.31
2009년10월12일,1814.24,1618.03,1396.59,972.25
2009년10월13일,1816.45,1615.42,1394.79,970.64
2009년10월14일,1809.00,1611.76,1391.85,970.02
2009년10월15일,1810.26,1611.48,1390.95,967.21
2009년10월16일,1810.83,1611.07,1391.59,969.16
2009년10월17일,1810.09,1610.65,1391.40,970.53
2009년10월18일,1811.36,1610.49,1391.21,970.79
2009년10월19일,1813.25,1610.16,1390.96,971.37
2009년10월20일,1823.46,1613.65,1395.98,978.62
2009년10월21일,1825.93,1615.17,1398.23,978.66
2009년10월22일,1824.43,1616.56,1399.95,978.24
2009년10월23일,1825.25,1620.12,1405.37,981.36
2009년10월24일,1826.10,1624.71,1411.57,981.84
2009년10월25일,1828.44,1627.34,1415.07,984.61
2009년10월26일,1830.45,1630.20,1418.80,985.80
2009년10월27일,1852.36,1638.94,1429.30,994.64
2009년10월28일,1852.78,1643.09,1434.65,1001.88
2009년10월29일,1856.31,1644.55,1437.02,1002.13
2009년10월30일,1853.30,1646.16,1439.57,1003.61
2009년10월31일,1853.47,1647.18,1441.05,1008.04
2009년11월01일,1853.95,1648.20,1442.62,1013.51
2009년11월02일,1857.43,1648.45,1442.89,1021.44
2009년11월03일,1863.62,1650.91,1445.88,1026.20
2009년11월04일,1860.98,1651.65,1446.81,1022.95
2009년11월05일,1861.44,1652.49,1447.82,1018.46
2009년11월06일,1862.75,1653.58,1449.03,1017.55
2009년11월07일,1860.73,1654.76,1450.61,1017.63
2009년11월08일,1860.13,1655.44,1451.46,1017.64
2009년11월09일,1861.84,1655.52,1451.63,1017.50
2009년11월10일,1860.57,1656.23,1453.32,1023.04
2009년11월11일,1858.57,1656.82,1454.36,1025.26
2009년11월12일,1857.44,1656.62,1454.35,1024.57
2009년11월13일,1856.23,1657.42,1455.30,1027.75
2009년11월14일,1852.90,1657.73,1455.80,1028.26
2009년11월15일,1854.84,1658.10,1456.12,1032.57
2009년11월16일,1857.24,1658.04,1455.88,1033.06
2009년11월17일,1857.28,1657.22,1454.45,1031.17
2009년11월18일,1855.13,1657.52,1454.69,1031.04
2009년11월19일,1855.33,1656.74,1453.70,1030.03
2009년11월20일,1854.74,1657.14,1454.22,1031.61
2009년11월21일,1851.89,1656.88,1454.09,1030.91
2009년11월22일,1853.88,1656.91,1454.15,1029.96
2009년11월23일,1853.45,1656.74,1453.82,1030.26
2009년11월24일,1855.86,1656.33,1452.90,1028.81
2009년11월25일,1854.70,1656.65,1453.17,1030.48
2009년11월26일,1854.03,1655.65,1452.00,1028.53
2009년11월27일,1854.16,1655.46,1451.99,1029.89
2009년11월28일,1850.52,1655.17,1451.79,1029.40
2009년11월29일,1852.81,1655.18,1451.78,1026.59
2009년11월30일,1852.95,1654.60,1450.99,1028.23
2009년12월01일,1853.30,1653.08,1449.01,1026.42
2009년12월02일,1849.75,1652.34,1448.29,1027.21
2009년12월03일,1849.82,1651.26,1446.89,1026.39
2009년12월04일,1847.80,1651.62,1447.37,1027.16
2009년12월05일,1849.29,1651.44,1447.30,1027.39
2009년12월06일,1850.09,1651.33,1447.11,1027.06
2009년12월07일,1849.82,1651.13,1446.93,1027.38
2009년12월08일,1853.90,1651.77,1447.10,1028.38
2009년12월09일,1855.86,1652.36,1447.77,1028.95
2009년12월10일,1856.07,1652.01,1447.19,1028.68
2009년12월11일,1853.82,1651.92,1447.33,1027.72
2009년12월12일,1853.25,1651.61,1446.95,1028.20
2009년12월13일,1855.63,1651.58,1446.80,1028.18
2009년12월14일,1855.67,1650.92,1446.07,1028.74
2009년12월15일,1850.23,1648.24,1443.13,1025.85
2009년12월16일,1847.24,1647.51,1442.32,1025.77
2009년12월17일,1845.09,1645.89,1440.63,1023.82
2009년12월18일,1845.37,1645.51,1440.29,1025.73
2009년12월19일,1842.53,1646.97,1442.68,1028.80
2009년12월20일,1844.53,1646.61,1442.24,1028.78
2009년12월21일,1842.80,1643.17,1437.93,1021.79
2009년12월22일,1841.06,1640.80,1434.63,1018.92
2009년12월23일,1838.68,1639.67,1433.42,1017.97
2009년12월24일,1838.25,1638.38,1431.95,1016.67
2009년12월25일,1837.52,1638.03,1431.69,1016.32
2009년12월26일,1837.16,1637.74,1431.35,1018.07
2009년12월27일,1837.81,1637.73,1431.37,1019.78
2009년12월28일,1838.04,1637.17,1430.60,1016.48
2009년12월29일,1848.69,1639.39,1431.98,1018.51
2009년12월30일,1850.45,1640.30,1432.64,1020.24
2009년12월31일,1850.54,1640.55,1432.56,1019.48
2010년01월01일,1848.26,1641.20,1433.24,1019.88
2010년01월02일,1848.43,1641.12,1433.12,1020.11
2010년01월03일,1853.39,1641.03,1433.11,1021.32
2010년01월04일,1850.71,1641.28,1432.97,1020.85
2010년01월05일,1866.87,1644.89,1435.79,1026.02
2010년01월06일,1866.39,1647.25,1438.20,1028.59
2010년01월07일,1867.79,1649.43,1440.07,1030.25
2010년01월08일,1867.56,1651.81,1442.09,1031.89
2010년01월09일,1867.80,1654.95,1444.78,1035.86
2010년01월10일,1869.38,1656.53,1446.25,1036.98
2010년01월11일,1870.38,1658.43,1447.84,1039.61
2010년01월12일,1871.72,1661.09,1450.87,1043.66
2010년01월13일,1874.46,1664.77,1454.62,1047.79
2010년01월14일,1876.18,1666.68,1456.13,1049.21
2010년01월15일,1876.35,1668.68,1457.96,1050.56
2010년01월16일,1873.46,1669.92,1459.24,1051.77
2010년01월17일,1875.12,1670.71,1459.87,1051.03
2010년01월18일,1876.62,1671.13,1460.04,1050.98
2010년01월19일,1874.28,1670.62,1458.39,1048.75
2010년01월20일,1873.35,1670.85,1458.41,1049.41
2010년01월21일,1873.51,1670.36,1457.59,1048.48
2010년01월22일,1875.28,1670.69,1457.69,1049.07
2010년01월23일,1871.50,1670.49,1457.49,1047.21
2010년01월24일,1870.72,1670.68,1457.56,1046.72
2010년01월25일,1872.59,1670.31,1456.85,1047.33
2010년01월26일,1869.89,1668.29,1453.80,1044.71
2010년01월27일,1867.80,1667.67,1452.90,1043.83
2010년01월28일,1866.18,1666.48,1451.30,1041.13
2010년01월29일,1864.49,1665.98,1450.71,1041.43
2010년01월30일,1864.67,1665.33,1449.79,1039.39
2010년01월31일,1863.12,1664.97,1449.17,1037.73
2010년02월01일,1865.49,1663.69,1447.29,1038.31
2010년02월02일,1864.94,1662.76,1444.85,1036.57
2010년02월03일,1866.51,1662.63,1444.15,1036.23
2010년02월04일,1867.00,1662.11,1443.24,1035.20
2010년02월05일,1863.28,1662.51,1443.08,1034.47
2010년02월06일,1860.93,1662.73,1442.83,1035.00
2010년02월07일,1867.22,1663.08,1442.76,1034.43
2010년02월08일,1864.42,1662.46,1442.17,1034.34
2010년02월09일,1869.76,1662.98,1442.14,1033.22
2010년02월10일,1872.52,1663.26,1442.27,1032.92
2010년02월11일,1871.30,1663.45,1442.12,1032.61
2010년02월12일,1868.23,1663.86,1442.33,1030.83
2010년02월13일,1867.71,1664.19,1442.41,1026.95
2010년02월14일,1865.66,1664.66,1442.90,1029.12
2010년02월15일,1869.35,1664.25,1442.33,1029.62
2010년02월16일,1869.81,1663.73,1441.36,1032.19
2010년02월17일,1863.72,1662.82,1441.51,1033.18
2010년02월18일,1863.62,1661.81,1440.59,1032.19
2010년02월19일,1861.97,1662.05,1440.90,1031.84
2010년02월20일,1860.70,1662.17,1440.92,1030.24
2010년02월21일,1860.62,1662.26,1441.00,1030.59
2010년02월22일,1863.12,1662.26,1440.88,1029.84
2010년02월23일,1871.90,1664.24,1442.45,1029.93
2010년02월24일,1872.39,1665.32,1443.68,1030.06
2010년02월25일,1872.27,1665.58,1443.84,1028.99
2010년02월26일,1872.28,1666.58,1445.17,1027.17
2010년02월27일,1869.59,1667.11,1445.58,1028.30
2010년02월28일,1870.85,1667.70,1446.28,1027.50
2010년03월01일,1871.10,1668.22,1446.61,1030.56
2010년03월02일,1879.23,1669.96,1448.29,1034.31
2010년03월03일,1881.19,1671.91,1450.28,1035.67
2010년03월04일,1888.59,1674.07,1452.04,1036.80
2010년03월05일,1884.19,1675.76,1454.54,1035.82
2010년03월06일,1885.10,1677.25,1456.08,1035.55
2010년03월07일,1882.74,1678.23,1457.19,1035.58
2010년03월08일,1883.70,1679.13,1457.83,1038.13
2010년03월09일,1890.43,1680.77,1459.04,1039.07
2010년03월10일,1891.88,1682.54,1460.79,1040.65
2010년03월11일,1890.49,1683.33,1461.55,1039.37
2010년03월12일,1888.26,1685.31,1463.82,1040.38
2010년03월13일,1891.22,1687.70,1466.05,1041.58
2010년03월14일,1889.75,1688.62,1467.20,1039.23
2010년03월15일,1891.61,1689.96,1468.32,1041.63
2010년03월16일,1899.59,1693.25,1471.27,1043.88
2010년03월17일,1899.87,1695.99,1474.02,1045.57
2010년03월18일,1898.66,1697.20,1474.97,1045.44
2010년03월19일,1899.33,1698.95,1476.91,1045.05
2010년03월20일,1901.32,1700.25,1478.05,1044.66
2010년03월21일,1901.47,1701.15,1478.84,1043.91
2010년03월22일,1903.47,1701.80,1479.42,1047.12
2010년03월23일,1903.59,1702.46,1479.93,1046.87
2010년03월24일,1904.72,1703.77,1481.19,1046.02
2010년03월25일,1903.28,1704.13,1481.31,1046.69
2010년03월26일,1902.85,1704.94,1482.19,1047.49
2010년03월27일,1904.12,1705.85,1482.89,1046.68
2010년03월28일,1907.64,1706.32,1483.34,1045.31
2010년03월29일,1906.97,1706.40,1483.22,1046.23
2010년03월30일,1907.67,1706.08,1482.96,1045.37
2010년03월31일,1907.06,1706.59,1483.25,1047.78
2010년04월01일,1906.15,1706.15,1482.78,1046.80
2010년04월02일,1903.96,1707.18,1483.97,1045.33
2010년04월03일,1903.31,1707.49,1484.29,1046.19
2010년04월04일,1906.85,1707.91,1484.61,1043.73
2010년04월05일,1906.58,1708.04,1484.72,1044.06
2010년04월06일,1910.41,1709.68,1486.39,1046.38
2010년04월07일,1913.52,1711.15,1488.02,1047.04
2010년04월08일,1913.22,1711.95,1488.90,1047.67
2010년04월09일,1914.41,1714.05,1491.52,1048.63
2010년04월10일,1912.44,1715.69,1493.47,1049.22
2010년04월11일,1915.00,1716.84,1494.84,1048.60
2010년04월12일,1917.24,1718.13,1496.39,1051.05
2010년04월13일,1924.10,1722.45,1503.55,1061.89
2010년04월14일,1927.14,1726.16,1509.05,1067.71
2010년04월15일,1950.45,1728.67,1512.54,1065.97
2010년04월16일,1928.13,1730.97,1515.93,1067.98
2010년04월17일,1927.75,1732.74,1518.36,1070.48
2010년04월18일,1930.20,1733.63,1519.57,1069.11
2010년04월19일,1930.85,1734.41,1520.38,1069.73
2010년04월20일,1929.39,1734.48,1521.05,1069.91
2010년04월21일,1928.82,1735.38,1522.27,1070.59
2010년04월22일,1928.58,1735.43,1522.65,1075.90
2010년04월23일,1925.43,1736.05,1523.48,1073.88
2010년04월24일,1925.55,1736.38,1523.91,1073.64
2010년04월25일,1927.92,1736.75,1524.38,1073.56
2010년04월26일,1931.24,1736.68,1524.27,1074.10
